strikePrice,expiryDate,underlying,identifier,openInterest,changeinOpenInterest,pchangeinOpenInterest,totalTradedVolume,impliedVolatility,lastPrice,change,pChange,totalBuyQuantity,totalSellQuantity,bidQty,bidprice,askQty,askPrice,underlyingValue,InstrumentTye
39400,06-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY06-10-2022CE39400.00,433,203,88.26086956521739,3709,27.05,399.1,-504.75,-55.84444321513525,9550,3600,225,389.9,25,427.0,38616.25,CE
39400,06-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY06-10-2022PE39400.00,395,-350,-46.97986577181208,1903,27.1,1052.95,434.95000000000005,70.38025889967639,4900,2700,50,1031.0,75,1085.0,38616.25,PE
39400,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022CE39400.00,14348,9719,209.9589544178008,695639,28.67,140.55,-484.99999999999994,-77.53177204060427,99625,41200,75,141.35,200,147.95,38616.25,CE
39400,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022PE39400.00,4022,-11849,-74.65818158906181,93329,26.8,833.2,438.85,111.28439203753011,12675,6225,25,824.6,400,840.0,38616.25,PE
39400,27-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY27-10-2022CE39400.00,83,50,151.5151515151515,185,23.13,852.75,-514.5,-37.63027975863961,1675,1450,50,838.55,250,916.0,38616.25,CE
39400,27-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY27-10-2022PE39400.00,53,-28,-34.5679012345679,135,25.32,1360.3,415.79999999999995,44.023292747485435,400,2100,25,1336.75,25,1426.6,38616.25,PE
39400,13-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY13-10-2022PE39400.00,21,-3,-12.5,40,26.52,1196.45,423.6500000000001,54.82013457556937,2425,1650,750,1096.8,25,1291.95,38616.25,PE
39400,13-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY13-10-2022CE39400.00,19,9,90.0,34,25.56,605.9,-508.44999999999993,-45.62749584959842,1750,825,25,565.0,25,643.4,38616.25,CE
39400,03-Nov-2022,BANKNIFTY,OPTIDXBANKNIFTY03-11-2022CE39400.00,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,38616.25,CE
39400,03-Nov-2022,BANKNIFTY,OPTIDXBANKNIFTY03-11-2022PE39400.00,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,38616.25,PE
39500,20-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY20-10-2022CE39500.00,31,30,3000.0,39,24.93,728.5,-455.5,-38.47128378378378,2975,375,50,689.5,25,726.0,38616.25,CE
39500,20-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY20-10-2022PE39500.00,18,18,0.0,20,26.72,1381.5,727.2,111.1416781292985,3650,1225,50,1337.2,25,1739.7,38616.25,PE
39500,03-Nov-2022,BANKNIFTY,OPTIDXBANKNIFTY03-11-2022PE39500.00,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,38616.25,PE
39500,03-Nov-2022,BANKNIFTY,OPTIDXBANKNIFTY03-11-2022CE39500.00,0,0,0.0,0,0.0,0.0,0.0,0.0,1025,125,125,301.0,50,2946.1,38616.25,CE
39500,24-Nov-2022,BANKNIFTY,OPTIDXBANKNIFTY24-11-2022CE39500.00,161,-58,-26.484018264840184,433,21.88,1257.85,-518.1000000000001,-29.173118612573557,1800,325,50,1250.05,25,1317.35,38616.25,CE
39500,24-Nov-2022,BANKNIFTY,OPTIDXBANKNIFTY24-11-2022PE39500.00,175,-26,-12.935323383084578,253,25.88,1715.0,410.3499999999999,31.452880082780815,1775,500,25,1703.65,25,1728.3,38616.25,PE
39500,13-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY13-10-2022PE39500.00,98,-34,-25.757575757575758,642,26.64,1270.0,473.65,59.477616625855454,1750,1950,25,1217.55,25,1354.25,38616.25,PE
39500,13-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY13-10-2022CE39500.00,247,149,152.0408163265306,872,25.93,574.1,-474.7499999999999,-45.26386041855365,4100,800,575,541.0,50,585.05,38616.25,CE
39500,06-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY06-10-2022CE39500.00,7267,5001,220.6972639011474,44057,26.78,388.0,-458.95000000000005,-54.18855894680914,11750,6675,50,374.0,50,388.75,38616.25,CE
39500,06-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY06-10-2022PE39500.00,3130,-1211,-27.896797972817325,14077,27.05,1126.9,468.9000000000001,71.2613981762918,4000,4200,125,1098.0,50,1135.15,38616.25,PE
39500,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022CE39500.00,75316,37281,98.01761535427896,1681153,28.71,120.0,-451.9,-79.01731071865711,126975,129225,175,120.0,175,124.25,38616.25,CE
39500,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022PE39500.00,30848,-31091,-50.19616073879139,299083,27.09,910.0,476.5,109.91926182237601,61275,18100,50,906.2,50,917.0,38616.25,PE
39500,27-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY27-10-2022PE39500.00,4242,-521,-10.938484148645811,7598,25.75,1430.0,423.9,42.13298876851208,2925,1800,50,1421.0,100,1458.4,38616.25,PE
39500,27-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY27-10-2022CE39500.00,2676,638,31.305201177625122,9729,23.38,820.1,-492.1,-37.50190519737845,4675,5175,250,820.0,25,827.0,38616.25,CE
39600,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022CE39600.00,20163,-891,-4.231974921630094,633983,28.97,103.0,-415.79999999999995,-80.14649190439475,96925,52650,200,103.0,50,107.25,38616.25,CE
39600,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022PE39600.00,4787,-24516,-83.66378869057776,83164,26.83,1000.0,523.4,109.819555182543,16575,12975,25,991.0,25,1000.0,38616.25,PE
39600,27-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY27-10-2022PE39600.00,125,-73,-36.86868686868687,201,25.62,1489.5,451.75,43.53167911346664,900,1350,50,1446.4,100,1534.55,38616.25,PE
39600,27-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY27-10-2022CE39600.00,366,28,8.284023668639053,418,23.18,773.65,-495.7500000000001,-39.0538837245943,1550,1675,25,752.35,25,786.0,38616.25,CE
39600,03-Nov-2022,BANKNIFTY,OPTIDXBANKNIFTY03-11-2022PE39600.00,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,38616.25,PE
39600,03-Nov-2022,BANKNIFTY,OPTIDXBANKNIFTY03-11-2022CE39600.00,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,38616.25,CE
39600,24-Nov-2022,BANKNIFTY,OPTIDXBANKNIFTY24-11-2022PE39600.00,1,0,0.0,1,26.58,1812.0,707.0,63.98190045248868,175,175,25,1012.5,25,2218.65,38616.25,PE
39600,06-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY06-10-2022CE39600.00,1032,287,38.52348993288591,6446,26.67,348.65,-444.95000000000005,-56.067288306451616,4450,5475,50,325.0,25,356.0,38616.25,CE
39600,06-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY06-10-2022PE39600.00,494,-366,-42.55813953488372,2163,26.49,1188.8,487.25,69.45335328914547,5150,2125,750,1105.35,25,1255.05,38616.25,PE
39600,13-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY13-10-2022PE39600.00,24,-1,-4.0,141,25.93,1302.85,482.29999999999995,58.777649137773444,1725,425,25,1289.1,25,1449.9,38616.25,PE
39600,13-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY13-10-2022CE39600.00,82,13,18.840579710144926,146,25.61,536.25,-439.54999999999995,-45.04509120721459,2925,900,325,475.25,200,565.25,38616.25,CE
39600,20-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY20-10-2022PE39600.00,0,0,0.0,12,21.49,1241.55,556.05,81.1159737417943,325,1350,300,1016.5,175,1835.05,38616.25,PE
39600,20-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY20-10-2022CE39600.00,0,0,0.0,0,0.0,0.0,0.0,0.0,3325,450,300,204.1,300,724.25,38616.25,CE
39700,13-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY13-10-2022PE39700.00,23,1,4.545454545454546,28,25.67,1359.9,451.95000000000005,49.77697009747233,1900,725,50,1318.8,25,1495.0,38616.25,PE
39700,13-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY13-10-2022CE39700.00,36,1,2.857142857142857,46,25.18,486.5,-436.1,-47.26858877086495,1775,2050,25,407.25,25,524.4,38616.25,CE
39700,20-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY20-10-2022PE39700.00,2,0,0.0,0,0.0,0.0,0.0,0.0,325,1175,325,1331.15,1175,1934.35,38616.25,PE
39700,20-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY20-10-2022CE39700.00,30,0,0.0,14,25.35,669.0,-431.0,-39.18181818181819,1725,700,400,265.95,300,706.25,38616.25,CE
39700,27-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY27-10-2022PE39700.00,152,-216,-58.69565217391305,422,25.91,1562.2,485.95000000000005,45.15214866434379,600,1650,50,1509.05,25,1595.95,38616.25,PE
39700,27-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY27-10-2022CE39700.00,220,-147,-40.05449591280654,762,23.09,731.25,-484.75,-39.864309210526315,1500,1725,25,714.9,25,749.0,38616.25,CE
39700,03-Nov-2022,BANKNIFTY,OPTIDXBANKNIFTY03-11-2022PE39700.00,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,38616.25,PE
39700,03-Nov-2022,BANKNIFTY,OPTIDXBANKNIFTY03-11-2022CE39700.00,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,38616.25,CE
39700,06-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY06-10-2022PE39700.00,454,-181,-28.503937007874015,1780,26.97,1251.5,498.45000000000005,66.19082398247129,30375,1725,750,1172.55,200,1323.7,38616.25,PE
39700,06-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY06-10-2022CE39700.00,2069,383,22.716488730723608,6751,26.67,321.0,-419.4,-56.645056726094,5200,4575,25,300.05,25,323.6,38616.25,CE
39700,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022PE39700.00,4869,-7251,-59.82673267326733,40717,27.02,1085.7,557.4000000000001,105.50823395797843,15575,7700,100,1070.95,1000,1086.2,38616.25,PE
39700,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022CE39700.00,21859,480,2.245193881846672,642624,29.16,92.0,-377.6,-80.40885860306643,91325,48525,25,88.3,100,92.0,38616.25,CE
39800,13-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY13-10-2022CE39800.00,108,34,45.945945945945944,263,25.54,465.0,-401.70000000000005,-46.348217376254766,1450,3150,25,436.6,100,480.05,38616.25,CE
39800,13-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY13-10-2022PE39800.00,30,0,0.0,29,25.91,1434.05,517.6999999999999,56.49588039504555,1425,725,25,1413.05,300,1549.9,38616.25,PE
39800,20-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY20-10-2022CE39800.00,0,0,0.0,0,0.0,0.0,0.0,0.0,1650,700,400,171.3,300,703.75,38616.25,CE
39800,20-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY20-10-2022PE39800.00,1,0,0.0,0,0.0,0.0,0.0,0.0,1475,1475,300,819.25,300,1987.0,38616.25,PE
39800,27-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY27-10-2022PE39800.00,142,-142,-50.0,305,25.39,1600.4,450.9000000000001,39.225750326228805,1425,650,100,1591.6,25,1709.0,38616.25,PE
39800,27-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY27-10-2022CE39800.00,313,-75,-19.329896907216494,795,23.22,700.0,-448.5,-39.0509360034828,3100,3450,50,661.1,200,734.8,38616.25,CE
39800,03-Nov-2022,BANKNIFTY,OPTIDXBANKNIFTY03-11-2022CE39800.00,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,38616.25,CE
39800,03-Nov-2022,BANKNIFTY,OPTIDXBANKNIFTY03-11-2022PE39800.00,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,38616.25,PE
39800,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022PE39800.00,5030,-7352,-59.37651429494427,30723,26.71,1165.65,584.1000000000001,100.43848336342536,15875,6800,50,1159.1,25,1170.0,38616.25,PE
39800,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022CE39800.00,27848,3674,15.198146769256226,709356,29.42,75.8,-346.55,-82.05279981058364,149875,88275,25,75.8,250,79.8,38616.25,CE
39800,06-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY06-10-2022CE39800.00,2131,691,47.986111111111114,8359,26.45,290.15,-404.9,-58.254801812819224,5225,3675,50,270.1,25,290.0,38616.25,CE
39800,06-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY06-10-2022PE39800.00,755,-528,-41.153546375682,2020,26.78,1326.75,531.9,66.91828646914512,33300,2875,25,1276.4,100,1351.0,38616.25,PE
39900,06-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY06-10-2022CE39900.00,790,-83,-9.507445589919817,6598,26.53,255.4,-385.1,-60.124902419984394,7250,2775,25,255.35,25,270.0,38616.25,CE
39900,06-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY06-10-2022PE39900.00,184,-171,-48.16901408450704,715,26.69,1367.8,522.3,61.77409816676522,4725,2675,750,1334.5,200,1466.25,38616.25,PE
39900,13-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY13-10-2022PE39900.00,24,8,50.0,21,26.74,1527.6,588.55,62.67504392737341,2925,1975,750,1237.75,800,1803.7,38616.25,PE
39900,13-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY13-10-2022CE39900.00,24,16,200.0,81,26.0,447.9,-394.1,-46.805225653206655,2200,2175,1200,274.15,500,447.5,38616.25,CE
39900,27-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY27-10-2022CE39900.00,210,-52,-19.84732824427481,534,23.01,655.15,-445.05000000000007,-40.451736047991275,1775,1600,225,626.4,25,699.65,38616.25,CE
39900,27-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY27-10-2022PE39900.00,130,17,15.044247787610619,128,25.71,1676.75,490.75,41.37858347386172,1525,825,325,1574.0,25,1731.0,38616.25,PE
39900,03-Nov-2022,BANKNIFTY,OPTIDXBANKNIFTY03-11-2022CE39900.00,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,38616.25,CE
39900,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022PE39900.00,5313,-3750,-41.37702747434624,18257,25.89,1259.4,623.6000000000001,98.08115759672856,16750,7575,50,1245.75,50,1269.65,38616.25,PE
39900,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022CE39900.00,21728,3102,16.65413937506711,534324,29.79,65.4,-314.79999999999995,-82.79852709100473,146750,50875,50,64.8,50,67.8,38616.25,CE
39900,20-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY20-10-2022CE39900.00,26,0,0.0,0,0.0,0.0,0.0,0.0,1050,0,50,122.0,0,0.0,38616.25,CE
39900,20-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY20-10-2022PE39900.00,0,0,0.0,0,0.0,0.0,0.0,0.0,1125,1175,1125,853.65,1175,2084.6,38616.25,PE
40000,13-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY13-10-2022CE40000.00,678,445,190.9871244635193,1589,25.31,393.15,-381.05000000000007,-49.21854817876518,2050,1800,425,377.8,25,403.8,38616.25,CE
40000,13-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY13-10-2022PE40000.00,198,0,0.0,137,26.5,1589.7,556.55,53.8692348642501,2000,2350,925,1013.0,775,1685.3,38616.25,PE
40000,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022CE40000.00,106503,13200,14.147455065753514,1970501,30.19,57.0,-280.95,-83.1335996449179,277900,281525,75,57.0,25,57.85,38616.25,CE
40000,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022PE40000.00,24978,-21693,-46.48068393649161,97257,27.17,1350.0,650.7,93.05019305019306,70600,9450,125,1342.0,50,1359.2,38616.25,PE
40000,03-Nov-2022,BANKNIFTY,OPTIDXBANKNIFTY03-11-2022CE40000.00,0,0,0.0,0,0.0,0.0,0.0,0.0,1025,0,25,400.0,0,0.0,38616.25,CE
40000,03-Nov-2022,BANKNIFTY,OPTIDXBANKNIFTY03-11-2022PE40000.00,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,38616.25,PE
40000,24-Nov-2022,BANKNIFTY,OPTIDXBANKNIFTY24-11-2022PE40000.00,687,117,20.526315789473685,494,25.96,1998.2,473.1500000000001,31.025212288121708,1900,475,25,1960.1,25,2059.15,38616.25,PE
40000,24-Nov-2022,BANKNIFTY,OPTIDXBANKNIFTY24-11-2022CE40000.00,957,161,20.22613065326633,999,21.81,1043.0,-473.75,-31.234547552332288,2725,3575,50,1030.5,50,1075.5,38616.25,CE
40000,20-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY20-10-2022PE40000.00,11,-1,-8.333333333333334,22,24.97,1632.7,538.4000000000001,49.20040208352373,1150,400,250,158.05,400,1760.8,38616.25,PE
40000,20-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY20-10-2022CE40000.00,10,10,0.0,18,24.91,550.0,-1703.4499999999998,-75.59297965342031,3275,450,25,497.55,400,548.8,38616.25,CE
40000,06-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY06-10-2022CE40000.00,10524,5172,96.63677130044843,63248,26.27,234.0,-359.75,-60.589473684210525,9100,15750,125,232.0,525,234.0,38616.25,CE
40000,06-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY06-10-2022PE40000.00,4976,-774,-13.460869565217392,8967,26.41,1489.25,594.45,66.43383996423783,6900,2500,775,1400.05,75,1487.6,38616.25,PE
40000,27-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY27-10-2022PE40000.00,6689,-1335,-16.637587238285146,7988,25.64,1741.7,512.3,41.67073369123149,5075,5000,50,1720.0,50,1754.2,38616.25,PE
40000,27-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY27-10-2022CE40000.00,8143,1722,26.81825260862794,22103,23.31,634.45,-415.04999999999995,-39.54740352548832,7050,11750,25,617.15,75,636.75,38616.25,CE
40100,20-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY20-10-2022CE40100.00,0,0,0.0,0,0.0,0.0,0.0,0.0,2825,400,400,185.05,400,592.9,38616.25,CE
40100,20-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY20-10-2022PE40100.00,0,0,0.0,0,0.0,0.0,0.0,0.0,1200,1175,1200,1025.0,1175,2196.4,38616.25,PE
40100,27-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY27-10-2022PE40100.00,175,-27,-13.366336633663366,74,27.41,1877.5,603.6500000000001,47.38784001256036,675,50,50,1781.95,50,1849.5,38616.25,PE
40100,27-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY27-10-2022CE40100.00,260,143,122.22222222222223,504,23.17,592.05,-406.75,-40.723868642370846,1275,4300,50,450.0,25,627.2,38616.25,CE
40100,24-Nov-2022,BANKNIFTY,OPTIDXBANKNIFTY24-11-2022PE40100.00,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,38616.25,PE
40100,06-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY06-10-2022PE40100.00,397,88,28.478964401294498,480,26.37,1551.45,609.9000000000001,64.77616695873827,4325,3500,325,1481.4,225,1617.3,38616.25,PE
40100,06-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY06-10-2022CE40100.00,712,10,1.4245014245014245,3969,26.38,211.15,-341.25,-61.77588703837799,3250,2550,50,197.6,200,227.3,38616.25,CE
40100,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022CE40100.00,22943,3318,16.907006369426753,425211,30.7,52.0,-253.0,-82.95081967213115,141450,51350,200,50.45,100,52.0,38616.25,CE
40100,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022PE40100.00,2746,-2397,-46.60703869336963,9698,26.49,1443.9,691.0000000000001,91.77845663434721,13575,7675,50,1432.9,50,1454.5,38616.25,PE
40100,13-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY13-10-2022CE40100.00,28,7,33.333333333333336,58,24.82,356.4,-367.70000000000005,-50.78027896699351,1600,850,400,332.45,25,390.5,38616.25,CE
40100,13-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY13-10-2022PE40100.00,14,-5,-26.31578947368421,13,23.65,1580.1,491.5,45.14973360279258,3100,1950,775,1279.85,25,1882.05,38616.25,PE
40200,13-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY13-10-2022CE40200.00,20,2,11.11111111111111,20,29.2,455.0,-248.0,-35.2773826458037,1925,925,700,295.4,25,362.85,38616.25,CE
40200,13-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY13-10-2022PE40200.00,34,-3,-8.108108108108109,12,28.89,1801.8,680.0,60.61686575147085,3100,2150,775,1491.2,750,2085.6,38616.25,PE
40200,20-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY20-10-2022CE40200.00,0,0,0.0,0,0.0,0.0,0.0,0.0,1625,400,400,165.0,400,573.1,38616.25,CE
40200,20-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY20-10-2022PE40200.00,1,0,0.0,0,0.0,0.0,0.0,0.0,1200,1175,1200,1155.5,1175,2410.3,38616.25,PE
40200,27-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY27-10-2022CE40200.00,173,53,44.166666666666664,460,23.16,563.85,-398.6,-41.41513844875058,1475,1550,225,528.05,25,592.05,38616.25,CE
40200,27-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY27-10-2022PE40200.00,274,29,11.83673469387755,284,25.6,1867.4,557.9000000000001,42.60404734631539,1450,825,50,1851.2,750,2062.4,38616.25,PE
40200,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022PE40200.00,4864,-3497,-41.825140533429014,12193,28.0,1540.7,715.35,86.67232083358574,15100,5300,25,1526.55,50,1545.3,38616.25,PE
40200,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022CE40200.00,33960,6830,25.17508293402138,502423,31.23,45.05,-225.84999999999997,-83.3702473237357,150200,80700,700,44.45,50,45.0,38616.25,CE
40200,06-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY06-10-2022PE40200.00,317,-139,-30.482456140350877,730,26.25,1625.0,623.6,62.27281805472339,5400,1950,325,1563.2,775,1849.75,38616.25,PE
40200,06-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY06-10-2022CE40200.00,1163,254,27.942794279427943,8782,26.32,173.0,-332.95,-65.80689791481372,4950,3700,225,171.65,25,200.0,38616.25,CE
40200,24-Nov-2022,BANKNIFTY,OPTIDXBANKNIFTY24-11-2022PE40200.00,2,0,0.0,0,0.0,0.0,0.0,0.0,100,75,25,810.25,25,2819.75,38616.25,PE
40300,06-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY06-10-2022CE40300.00,809,41,5.338541666666667,6288,26.13,170.35,-298.5,-63.66641783086274,3200,2525,225,150.45,25,176.0,38616.25,CE
40300,06-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY06-10-2022PE40300.00,385,-169,-30.505415162454874,484,26.37,1708.15,647.8500000000001,61.10063189663304,3825,2625,300,1590.75,200,1777.3,38616.25,PE
40300,20-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY20-10-2022PE40300.00,7,0,0.0,0,0.0,0.0,0.0,0.0,1175,0,1175,1308.75,0,0.0,38616.25,PE
40300,20-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY20-10-2022CE40300.00,0,0,0.0,0,0.0,0.0,0.0,0.0,900,0,900,30.15,0,0.0,38616.25,CE
40300,27-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY27-10-2022CE40300.00,107,-14,-11.570247933884298,244,22.8,545.3,-359.1500000000001,-39.709215545359065,7775,1625,50,497.7,25,545.0,38616.25,CE
40300,27-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY27-10-2022PE40300.00,67,-6,-8.219178082191782,34,27.43,2010.0,635.2,46.203084084957815,850,1800,50,1883.95,25,1982.65,38616.25,PE
40300,03-Nov-2022,BANKNIFTY,OPTIDXBANKNIFTY03-11-2022CE40300.00,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,38616.25,CE
40300,24-Nov-2022,BANKNIFTY,OPTIDXBANKNIFTY24-11-2022PE40300.00,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,38616.25,PE
40300,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022PE40300.00,3114,-1607,-34.03939843253548,6450,25.33,1632.05,735.5999999999999,82.05700262145128,12050,7325,100,1619.45,25,1642.0,38616.25,PE
40300,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022CE40300.00,33678,7951,30.905274614218524,442236,31.82,40.55,-200.39999999999998,-83.17078231998339,334475,83200,100,39.0,50,40.55,38616.25,CE
40300,13-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY13-10-2022CE40300.00,24,-2,-7.6923076923076925,10,30.19,456.05,-195.09999999999997,-29.96237426092298,2625,1600,25,279.95,100,325.75,38616.25,CE
40300,13-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY13-10-2022PE40300.00,24,-4,-14.285714285714286,19,25.81,1788.5,585.5999999999999,48.682350985119285,2750,750,750,1478.05,750,2099.95,38616.25,PE
40400,13-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY13-10-2022PE40400.00,18,1,5.882352941176471,11,19.25,1705.0,409.45000000000005,31.60433792597739,1725,975,775,1393.45,775,2013.25,38616.25,PE
40400,13-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY13-10-2022CE40400.00,30,5,20.0,18,25.53,302.0,-328.0,-52.06349206349207,2625,1600,25,257.5,100,302.25,38616.25,CE
40400,20-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY20-10-2022CE40400.00,136,17,14.285714285714286,20,23.78,395.0,-369.1,-48.30519565501898,2350,50,125,378.0,25,677.9,38616.25,CE
40400,20-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY20-10-2022PE40400.00,7,0,0.0,0,0.0,0.0,0.0,0.0,1200,1175,1200,1385.35,1175,2683.55,38616.25,PE
40400,27-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY27-10-2022PE40400.00,80,-13,-13.978494623655914,30,25.54,2000.0,585.75,41.417712568499205,850,1625,50,1961.7,750,2134.6,38616.25,PE
40400,27-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY27-10-2022CE40400.00,119,-28,-19.047619047619047,265,22.99,496.5,-366.0,-42.434782608695656,8825,1825,250,471.85,25,520.8,38616.25,CE
